1,228556488,1
1,228556489,1
1,228556490,2
1,228556491,2
1,228556492,2
1,228556493,2
1,228556494,2
1,228556495,2
1,228556496,2
1,228556497,2
1,228556498,2
1,228556499,2
1,228556500,2
1,228556501,2
1,228556502,2
1,228556503,2
1,228556504,2
1,228556505,2
1,228556506,2
1,228556507,2
1,228556508,2
1,228556509,2
1,228556510,2
1,228556511,2
1,228556512,2
1,228556513,2
1,228556514,2
1,228556515,2
1,228556516,2
1,228556517,2
1,228556518,2
1,228556519,2
1,228556520,2
1,228556521,2
1,228556522,2
1,228556523,2
1,228556524,2
1,228556525,2
1,228556526,2
1,228556527,2
1,228556528,2
1,228556529,2
1,228556530,2
1,228556531,2
1,228556532,2
1,228556533,2
1,228556534,2
1,228556535,2
1,228556536,2
1,228556537,2
1,228556538,2
1,228556539,0
1,228556540,2
1,228556541,2
1,228556542,2
1,228556543,2
1,228556544,2
1,228556545,2
1,228556546,2
1,228556547,2
1,228556548,2
1,228556549,2
1,228556550,2
1,228556551,2
1,228556552,2
1,228556553,2
1,228556554,2
1,228556555,2
1,228556556,2
1,228556557,2
1,228556558,2
1,228556559,2
1,228556560,2
1,228556561,2
1,228556562,2
1,228556563,2
1,228556564,1
1,228556565,1
1,228556566,1
1,228556567,1
1,228556568,1
1,228556569,1
1,228556570,2
1,228556571,2
1,228556572,2
1,228556573,2
1,228556574,2
1,228556575,2
1,228556576,2
1,228556577,2
1,228556578,2
1,228556579,2
1,228556580,2
1,228556581,2
1,228556582,2
1,228556583,2
1,228556584,2
1,228556585,2
1,228556586,2
1,228556587,2
1,228556588,2
1,228556589,2
1,228556590,2
1,228556591,2
1,228556592,2
1,228556593,2
1,228556594,2
1,228556595,2
1,228556596,2
1,228556597,2
1,228556598,2
1,228556599,2
1,228556600,2
1,228556601,2
1,228556602,2
1,228556603,2
1,228556604,2
1,228556605,2
1,228556606,2
1,228556607,2
1,228556608,2
1,228556609,2
1,228556610,2
1,228556611,2
1,228556612,2
1,228556613,2
1,228556614,2
1,228556615,2
1,228556616,2
1,228556617,2
1,228556618,2
1,228556619,2
1,228556620,3
1,228556621,3
1,228556622,3
1,228556623,3
1,228556624,3
1,228556625,3
1,228556626,3
1,228556627,3
1,228556628,3
1,228556629,3
1,228556630,3
1,228556631,3
1,228556632,3
1,228556633,3
1,228556634,3
1,228556635,3
1,228556636,3
1,228556637,3
1,228556638,3
1,228556639,3
1,228556640,2
1,228556641,2
1,228556642,2
1,228556643,2
1,228556644,1
1,228556645,1
1,228556646,1
1,228556647,1
1,228556648,1
1,228556649,1
1,228556650,1
1,228556651,1
1,228556652,1
1,228556653,1
1,228556654,1
1,228556655,1
1,228556656,1
1,228556657,1
1,228556658,2
1,228556659,3
1,228556660,3
1,228556661,3
1,228556662,3
1,228556663,3
1,228556664,3
1,228556665,3
1,228556666,3
1,228556667,3
1,228556668,3
1,228556669,3
1,228556670,3
1,228556671,3
1,228556672,3
1,228556673,3
1,228556674,3
1,228556675,4
1,228556676,5
1,228556677,5
1,228556678,5
1,228556679,5
1,228556680,5
1,228556681,5
1,228556682,5
1,228556683,5
1,228556684,5
1,228556685,5
1,228556686,5
1,228556687,5
1,228556688,5
1,228556689,5
1,228556690,5
1,228556691,5
1,228556692,5
1,228556693,5
1,228556694,5
1,228556695,5
1,228556696,5
1,228556697,5
1,228556698,5
1,228556699,5
1,228556700,5
1,228556701,5
1,228556702,5
1,228556703,6
1,228556704,6
1,228556705,6
1,228556706,6
1,228556707,6
1,228556708,6
1,228556709,6
1,228556710,7
1,228556711,7
1,228556712,7
1,228556713,7
1,228556714,7
1,228556715,7
1,228556716,7
1,228556717,7
1,228556718,7
1,228556719,7
1,228556720,7
1,228556721,7
1,228556722,7
1,228556723,7
1,228556724,7
1,228556725,7
1,228556726,7
1,228556727,7
1,228556728,7
1,228556729,7
1,228556730,7
1,228556731,7
1,228556732,7
1,228556733,6
1,228556734,5
1,228556735,5
1,228556736,5
1,228556737,5
1,228556738,5
1,228556739,5
1,228556740,6
1,228556741,6
1,228556742,7
1,228556743,8
1,228556744,8
1,228556745,8
1,228556746,8
1,228556747,8
1,228556748,9
1,228556749,9
1,228556750,8
1,228556751,7
1,228556752,7
1,228556753,7
1,228556754,7
1,228556755,7
1,228556756,7
1,228556757,7
1,228556758,7
1,228556759,7
1,228556760,7
1,228556761,7
1,228556762,7
1,228556763,7
1,228556764,7
1,228556765,7
1,228556766,7
1,228556767,7
1,228556768,7
1,228556769,7
1,228556770,6
1,228556771,6
1,228556772,6
1,228556773,6
1,228556774,6
1,228556775,6
1,228556776,6
1,228556777,6
1,228556778,5
1,228556779,5
1,228556780,5
1,228556781,5
1,228556782,5
1,228556783,5
1,228556784,5
1,228556785,4
1,228556786,4
1,228556787,4
1,228556788,4
1,228556789,4
1,228556790,4
1,228556791,4
1,228556792,4
1,228556793,4
1,228556794,4
1,228556795,4
1,228556796,4
1,228556797,4
1,228556798,4
1,228556799,4
1,228556800,4
1,228556801,4
1,228556802,4
1,228556803,4
1,228556804,0
1,228556805,0
1,228556806,0
1,228556807,4
1,228556808,4
1,228556809,4
1,228556810,4
1,228556811,4
1,228556812,4
1,228556813,3
1,228556814,3
1,228556815,4
1,228556816,4
1,228556817,3
1,228556818,3
1,228556819,2
1,228556820,1
1,228556821,1
1,228556822,1
1,228556823,1
1,228556824,1
1,228556825,1
1,228556826,1
1,228556862,1
1,228556863,1
1,228556864,1
1,228556865,1
1,228556866,1
1,228556867,1
1,228556868,1
1,228556869,1
1,228556870,1
1,228556871,1
1,228556872,1
1,228556873,1
1,228556874,1
1,228556875,1
1,228556876,2
1,228556877,2
1,228556878,2
1,228556879,3
1,228556880,3
1,228556881,3
1,228556882,3
1,228556883,3
1,228556884,4
1,228556885,4
1,228556886,4
1,228556887,4
1,228556888,4
1,228556889,4
1,228556890,4
1,228556891,5
1,228556892,5
1,228556893,5
1,228556894,5
1,228556895,6
1,228556896,6
1,228556897,6
1,228556898,6
1,228556899,6
1,228556900,6
1,228556901,7
1,228556902,7
1,228556903,7
1,228556904,7
1,228556905,7
1,228556906,7
1,228556907,7
1,228556908,7
1,228556909,7
1,228556910,7
1,228556911,7
1,228556912,7
1,228556913,7
1,228556914,7
1,228556915,7
1,228556916,7
1,228556917,7
1,228556918,7
1,228556919,7
1,228556920,7
1,228556921,8
1,228556922,8
1,228556923,8
1,228556924,8
1,228556925,8
1,228556926,8
1,228556927,8
1,228556928,8
1,228556929,8
1,228556930,8
1,228556931,8
1,228556932,8
1,228556933,8
1,228556934,8
1,228556935,8
1,228556936,8
1,228556937,7
1,228556938,7
1,228556939,7
1,228556940,8
1,228556941,9
1,228556942,9
1,228556943,9
1,228556944,9
1,228556945,9
1,228556946,9
1,228556947,9
1,228556948,10
1,228556949,10
1,228556950,10
1,228556951,9
1,228556952,10
1,228556953,10
1,228556954,9
1,228556955,9
1,228556956,9
1,228556957,9
1,228556958,9
1,228556959,8
1,228556960,8
1,228556961,8
1,228556962,8
1,228556963,9
1,228556964,9
1,228556965,10
1,228556966,9
1,228556967,9
1,228556968,9
1,228556969,9
1,228556970,8
1,228556971,8
1,228556972,9
1,228556973,9
1,228556974,9
1,228556975,9
1,228556976,8
1,228556977,9
1,228556978,9
1,228556979,9
1,228556980,10
1,228556981,10
1,228556982,10
1,228556983,11
1,228556984,11
1,228556985,11
1,228556986,11
1,228556987,11
1,228556988,11
1,228556989,11
1,228556990,11
1,228556991,11
1,228556992,11
1,228556993,11
1,228556994,11
1,228556995,11
1,228556996,10
1,228556997,10
1,228556998,10
1,228556999,10
1,228557000,10
1,228557001,10
1,228557002,10
1,228557003,10
1,228557004,10
1,228557005,10
1,228557006,10
1,228557007,10
1,228557008,10
1,228557009,10
1,228557010,10
1,228557011,10
1,228557012,10
1,228557013,10
1,228557014,10
1,228557015,9
1,228557016,8
1,228557017,8
1,228557018,8
1,228557019,8
1,228557020,8
1,228557021,8
1,228557022,8
1,228557023,7
1,228557024,7
1,228557025,7
1,228557026,7
1,228557027,6
1,228557028,6
1,228557029,6
1,228557030,6
1,228557031,6
1,228557032,6
1,228557033,6
1,228557034,6
1,228557035,6
1,228557036,6
1,228557037,6
1,228557038,5
1,228557039,5
1,228557040,4
1,228557053,1
1,228557054,1
1,228557055,1
1,228557056,2
1,228557057,2
1,228557058,2
1,228557059,2
1,228557060,2
1,228557061,2
1,228557062,2
1,228557063,2
1,228557064,2
1,228557065,2
1,228557066,2
1,228557067,2
1,228557068,2
1,228557069,2
1,228557070,2
1,228557071,2
1,228557072,2
1,228557073,2
1,228557074,2
1,228557075,2
1,228557076,2
1,228557077,2
1,228557078,2
1,228557079,2
1,228557080,2
1,228557081,2
1,228557082,0
1,228557083,2
1,228557084,2
1,228557085,3
1,228557086,3
1,228557087,3
1,228557088,4
1,228557089,5
1,228557090,5
1,228557091,5
1,228557092,5
1,228557093,5
1,228557094,5
1,228557095,5
1,228557096,5
1,228557097,5
1,228557098,5
1,228557099,5
1,228557100,5
1,228557101,5
1,228557102,5
1,228557103,5
1,228557104,5
1,228557105,5
1,228557106,5
1,228557107,5
1,228557108,5
1,228557109,5
1,228557110,5
1,228557111,5
1,228557112,5
1,228557113,5
1,228557114,5
1,228557115,5
1,228557116,5
1,228557117,5
1,228557118,5
1,228557119,5
1,228557120,5
