12,13046150,1
12,13046151,2
12,13046152,2
12,13046153,2
12,13046154,3
12,13046155,3
12,13046156,3
12,13046157,3
12,13046158,3
12,13046159,4
12,13046160,4
12,13046161,4
12,13046162,4
12,13046163,4
12,13046164,4
12,13046165,4
12,13046166,4
12,13046167,5
12,13046168,5
12,13046169,5
12,13046170,5
12,13046171,5
12,13046172,5
12,13046173,5
12,13046174,5
12,13046175,5
12,13046176,5
12,13046177,5
12,13046178,5
12,13046179,5
12,13046180,5
12,13046181,5
12,13046182,5
12,13046183,5
12,13046184,5
12,13046185,5
12,13046186,5
12,13046187,5
12,13046188,5
12,13046189,5
12,13046190,5
12,13046191,5
12,13046192,5
12,13046193,5
12,13046194,5
12,13046195,5
12,13046196,5
12,13046197,5
12,13046198,5
12,13046199,5
12,13046200,5
12,13046201,5
12,13046202,5
12,13046203,5
12,13046204,5
12,13046205,5
12,13046206,5
12,13046207,5
12,13046208,5
12,13046209,5
12,13046210,5
12,13046211,5
12,13046212,5
12,13046213,5
12,13046214,5
12,13046215,5
12,13046216,5
12,13046217,5
12,13046218,5
12,13046219,5
12,13046220,5
12,13046221,5
12,13046222,5
12,13046223,5
12,13046224,5
12,13046225,4
12,13046226,3
12,13046227,3
12,13046228,3
12,13046229,2
12,13046230,2
12,13046231,2
12,13046232,2
12,13046233,2
12,13046234,1
12,13046235,1
12,13046236,1
12,13046237,1
12,13046238,1
12,13046239,1
12,13046240,1
12,13046241,1
