12,435764,1
12,435765,1
12,435766,1
12,435767,1
12,435768,1
12,435769,1
12,435770,1
12,435771,1
12,435772,1
12,435773,1
12,435774,1
12,435775,1
12,435776,1
12,435777,1
12,435778,1
12,435779,1
12,435780,1
12,435781,1
12,435782,1
12,435783,1
12,435784,1
12,435785,1
12,435786,1
12,435787,1
12,435788,1
12,435789,1
12,435790,1
12,435791,1
12,435792,1
12,435793,1
12,435794,1
12,435795,1
12,435796,1
12,435797,1
12,435798,1
12,435799,1
12,435800,1
12,435801,1
12,435802,1
12,435803,1
12,435804,1
12,435805,1
12,435806,1
12,435807,1
12,435808,1
12,435809,1
12,435810,1
12,435811,1
12,435812,1
12,435813,1
12,435814,1
12,435815,1
12,435816,1
12,435817,1
12,435818,1
12,435819,1
12,435820,1
12,435821,1
12,435822,1
12,435823,1
12,435824,1
12,435825,1
12,435826,1
12,435827,1
12,435828,1
12,435829,1
12,435830,1
12,435831,1
12,435832,1
12,435833,1
12,435834,1
12,435835,1
12,435836,1
12,435837,1
12,435838,1
12,2780440,1
12,2780441,1
12,2780442,1
12,2780443,1
12,2780444,1
12,2780445,1
12,2780446,1
12,2780447,1
12,2780448,1
12,2780449,1
12,2780450,1
12,2780451,1
12,2780452,1
12,2780453,1
12,2780454,1
12,2780455,1
12,2780456,1
12,2780457,1
12,2780458,1
12,2780459,1
12,2780460,1
12,2780461,1
12,2780462,1
12,2780463,1
12,2780464,1
12,2780465,1
12,2780466,1
12,2780467,1
12,2780468,1
12,2780469,1
12,2780470,1
12,2780471,1
12,2780472,1
12,2780473,1
12,2780474,1
12,2780475,1
12,2780476,1
12,2780477,1
12,3064417,2
12,3064418,2
12,3064419,2
12,3064420,2
12,3064421,2
12,3064422,2
12,3064423,2
12,3064424,2
12,3064425,2
12,3064426,2
12,3064427,2
12,3064428,2
12,3064429,2
12,3064430,2
12,3064431,2
12,3064432,2
12,3064433,2
12,3064434,2
12,3064435,2
12,3064436,2
12,3064437,2
12,3064438,2
12,3064439,2
12,3064440,2
12,3064441,2
12,3064442,2
12,3064443,2
12,3064444,2
12,3064445,2
12,3064446,2
12,3064447,2
12,3064448,2
12,3064449,2
12,3064450,2
12,3064451,2
12,3064452,2
12,3064453,1
12,3064454,1
12,3064455,1
12,3829349,4
12,3829350,4
12,3829351,4
12,3829352,4
12,3829353,4
12,3829354,4
12,3829355,4
12,3829356,4
12,3829357,4
12,3829358,4
12,3829359,4
12,3829360,4
12,3829361,4
12,3829362,4
12,3829363,4
12,3829364,4
12,3829365,4
12,3829366,4
12,3829367,4
12,3829368,4
12,3829369,4
12,3829370,4
12,3829371,4
12,3829372,4
12,3829373,4
12,3829374,4
12,3829375,4
12,3829376,4
12,3829377,4
12,3829378,4
12,3829379,4
12,3829380,3
12,3829381,1
12,7916947,1
12,7916948,2
12,7916949,2
12,7916950,2
12,7916951,2
12,7916952,2
12,7916953,2
12,7916954,2
12,7916955,2
12,7916956,2
12,7916957,2
12,7916958,2
12,7916959,2
12,7916960,2
12,7916961,2
12,7916962,2
12,7916963,2
12,7916964,2
12,7916965,2
12,7916966,2
12,7916967,2
12,7916968,2
12,7916969,2
12,7916970,2
12,7916971,2
12,7916972,2
12,7916973,2
12,7916974,2
12,7916975,2
12,7916976,2
12,7916977,2
12,7916978,2
12,7916979,2
12,7916980,2
12,7916981,2
12,7916982,2
12,7916983,2
12,7916984,2
12,7916985,2
12,7916986,2
12,7916987,2
12,7916988,2
12,7916989,2
12,7916990,2
12,7916991,2
12,7916992,2
12,7916993,2
12,7916994,2
12,7916995,2
12,7916996,2
12,7916997,2
12,7916998,2
12,7916999,2
12,7917000,2
12,7917001,2
12,7917002,2
12,7917003,2
12,7917004,2
12,7917005,2
12,7917006,2
12,7917007,2
12,7917008,2
12,7917009,2
12,7917010,2
12,7917011,2
12,7917012,2
12,7917013,2
12,7917014,2
12,7917015,2
12,7917016,2
12,7917017,1
12,7923233,1
12,7923234,1
12,7923235,1
12,7923236,1
12,7923237,1
12,7923238,1
12,7923239,1
12,7923240,1
12,7923241,1
12,7923242,1
12,7923243,1
12,7923244,1
12,7923245,1
12,7923246,1
12,7923247,1
12,7923248,1
12,7923249,1
12,7923250,1
12,7923251,1
12,7923252,1
12,7923253,1
12,7923254,1
12,7923255,1
12,7923256,1
12,7923257,1
12,7923258,1
12,7923259,1
12,7923260,1
12,7923261,1
12,7923262,1
12,7923263,1
12,7923264,1
12,7923265,1
12,7923266,1
12,7923267,1
12,7923268,1
12,7923269,1
12,7923270,1
12,7923271,1
12,7923272,1
12,7923273,0
12,7923274,1
12,7923275,1
12,7923276,1
12,7923277,1
12,7923278,1
12,7923279,1
12,7923280,1
12,7923281,1
